Sperm_video	vcl	vap	vsl	lin	wob	prog	bcf	
150	13.099496	13.204369	12.286109	0.93045783	1.0080059	8.891003	10.227273	
150	64.22621	45.650307	41.360836	0.9060363	0.71077377	8.238909	13.636364	
150	23.216036	23.267715	21.857412	0.939388	1.002226	9.189181	5.681818	
150	87.2444	62.206734	57.95999	0.9317318	0.71301687	9.081643	11.363636	
150	21.911861	22.510172	21.061728	0.9356538	1.0273054	9.367941	11.363636	
150	38.83034	38.922733	36.869144	0.94723934	1.0023793	9.160607	10.227273	
150	34.60181	13.755742	10.626154	0.7724886	0.397544	8.600028	13.636364	
150	18.879622	18.798359	17.585546	0.93548304	0.9956957	9.05499	4.5454545	
150	19.85232	15.016791	9.5667	0.6370669	0.756425	6.6943755	9.090909	
150	65.855606	40.502464	36.185753	0.89342105	0.6150192	8.875713	15.909091	
150	60.296654	34.056	30.69194	0.9012198	0.5648074	8.624262	13.636364	
150	18.772352	18.158106	16.968212	0.93447036	0.9672792	8.878193	11.363636	
150	36.599316	19.01875	17.019066	0.8948573	0.51964766	8.827641	14.772727	
150	29.332811	8.643426	3.2103252	0.37141815	0.29466748	2.6795976	15.909091	
150	15.190865	13.220875	12.382453	0.93658346	0.87031746	8.918939	13.636364	
150	8.5225935	4.959989	4.070245	0.82061577	0.5819812	10.493882	19.047619	
150	26.294744	23.12086	21.448206	0.9276561	0.8792958	8.820113	13.636364	
150	25.548256	24.112043	22.342987	0.9266318	0.9437843	8.889128	10.227273	
150	22.395193	16.822971	15.405889	0.91576505	0.7511867	7.5158906	11.111111	
150	23.212177	19.83354	18.825575	0.9491788	0.85444546	8.690357	12.5	
150	56.529625	41.618706	35.615177	0.85574925	0.7362282	7.9435215	15.909091	
150	82.98171	57.527103	53.967308	0.93811965	0.69325036	9.176162	11.363636	
150	17.374722	11.4937105	10.234032	0.8904028	0.6615191	9.587418	14.772727	
150	32.94458	16.146181	12.861806	0.7965851	0.49010128	8.138394	13.636364	
150	1.6601048	0.5388269	0.22172967	0.41150445	0.32457405	5.05209	18.75	
150	15.427682	12.486354	11.899114	0.95296943	0.8093474	9.299952	13.636364	
150	10.562836	7.6100926	6.747329	0.88662905	0.7204593	8.642769	17.045454	
150	57.204178	46.331882	43.316414	0.9349159	0.8099388	9.336623	14.772727	
150	14.544133	12.011168	10.741117	0.8942608	0.8258428	8.768312	12.5	
150	8.705752	5.9381123	5.3168097	0.8953703	0.68209064	3.4460506	13.461538	
150	15.353131	12.867509	8.092259	0.6288909	0.83810323	5.76781	12.5	
150	36.88106	24.297853	20.655346	0.8500893	0.6588165	7.8082356	9.090909	
150	5.078789	1.4381797	0.6344684	0.4411607	0.2831737	4.263631	21.428572	
150	19.731777	8.548793	3.5146856	0.4111324	0.43325	5.4501424	18.181818	
150	23.1476	20.906181	18.901655	0.90411794	0.90316844	4.6931944	11.538462	
150	5.4505653	1.41933	0.2786141	0.19629975	0.2604005	1.6292505	17.857143	
150	9.794868	3.9986897	2.2369356	0.5594171	0.4082433	5.6872706	13.636364	
150	18.011368	10.1165905	9.032271	0.89281774	0.56167805	8.614799	15.909091	
150	89.00078	68.9585	63.354496	0.9187336	0.7748079	8.957718	14.772727	
150	18.090647	15.766632	14.579095	0.9246804	0.87153494	9.250309	11.363636	
150	8.989083	8.691594	8.040485	0.9250875	0.9669055	9.283478	10.227273	
150	1.9598082	0.5404293	0.19577579	0.36225978	0.27575618	4.0623097	17.647058	
150	78.54976	47.387516	43.34521	0.9146969	0.60328025	8.963358	14.772727	
150	7.4443693	6.7413893	6.3661904	0.944344	0.9055689	9.294262	11.363636	
150	8.124378	4.9904523	4.321022	0.86585784	0.6142565	8.012971	19.318182	
150	92.90625	56.66345	50.358383	0.88872784	0.60989916	7.0002913	12.5	
150	21.316793	13.961937	12.9831295	0.9298946	0.6549736	8.92439	11.363636	
150	18.906687	15.771616	15.043077	0.953807	0.8341819	9.036296	10.227273	
150	18.825977	18.003782	16.870161	0.9370343	0.9563266	9.116457	17.045454	
150	16.47088	4.4080033	0.43064728	0.09769668	0.26762405	0.73260975	17.045454	
150	26.319204	21.096146	19.128332	0.90672165	0.8015495	8.473226	11.363636	
150	8.383011	2.2809958	1.2555187	0.55042565	0.27209744	6.1584167	15.476191	
150	19.91883	16.028915	13.365755	0.8338527	0.8047117	10.648255	12.5	
150	2.564114	0.8942862	0.4357449	0.4872544	0.34877008	6.664114	15.789474	
150	72.092415	51.62087	47.012077	0.91071844	0.71603745	8.650392	14.772727	
150	32.587322	19.383198	17.302744	0.8926672	0.594808	8.352242	16.666666	
150	30.766768	13.686605	11.91305	0.87041664	0.4448503	7.338557	13.095238	
150	15.57287	9.000512	7.7410965	0.8600729	0.577961	6.2246885	14.473684	
150	63.216827	36.7987	32.045517	0.8708329	0.5821029	7.167174	18.421053	
150	53.069275	24.940798	20.003904	0.8020555	0.4699668	6.3704667	15.789474	
150	36.316	11.341343	6.0973067	0.5376177	0.31229603	5.212988	15.277778	
150	4.4371495	1.3488659	0.33755645	0.25025207	0.3039938	2.180647	15.277778	
150	12.332742	12.117063	11.097739	0.91587704	0.98251164	6.0547333	15.625	
150	14.828669	12.912991	11.724904	0.9079929	0.87081254	6.0573444	9.375	
150	70.22346	54.13534	47.849342	0.8838836	0.77090114	5.840979	14.0625	
150	11.8328495	5.66234	4.4832487	0.79176605	0.47852716	5.0484195	14.0625	
150	24.902933	23.45551	21.52234	0.91758144	0.94187737	6.0811906	9.375	
150	74.51003	41.538643	36.4093	0.8765164	0.55749065	5.820894	10.9375	
150	70.88179	44.805584	38.104755	0.8504466	0.632117	5.5590415	15.625	
150	86.92365	64.893135	57.19389	0.88135505	0.74655324	5.7015452	12.5	
150	18.42562	15.459552	13.429534	0.86868846	0.83902484	5.7077727	13.333333	
150	32.552303	28.959625	25.349041	0.87532353	0.8896337	4.907684	3.5714285	
150	59.352444	36.34779	31.836544	0.8758867	0.61240596	4.6941257	17.857143	
150	88.19962	60.37487	51.83975	0.85863125	0.68452525	4.7589273	10.714286	
150	65.482155	28.236385	23.379011	0.8279746	0.43120736	4.879794	8.928572	
150	13.616126	6.810146	5.610378	0.82382643	0.50015295	4.261963	16.071428	
150	27.684189	22.27072	19.716951	0.8853307	0.8044563	5.143581	10.714286	
150	14.350877	10.945948	9.301826	0.84979624	0.7627372	3.5260203	12.5	
150	17.430944	5.65743	1.8369267	0.3246928	0.32456246	1.3162104	16.666666	
150	32.997368	17.324734	13.406051	0.7738099	0.52503383	3.587074	12.5	
150	8.08189	5.2728558	4.697086	0.8908049	0.6524285	3.3731475	8.333333	
200	27.818634	30.887896	29.401093	0.95186454	1.1103312	8.000432	3.9473684	
200	116.71434	121.83757	111.71554	0.9169219	1.0438955	4.1135197	2.0833333	
200	85.24898	86.8132	81.90185	0.9434262	1.0183489	9.872267	1.1363636	
200	15.895372	15.319298	14.507496	0.9470079	0.96375835	10.136625	10.227273	
200	109.876305	113.56232	108.209694	0.95286626	1.0335469	9.967275	1.1363636	
200	94.676506	95.373344	90.28945	0.94669485	1.0073602	10.031312	7.9545455	
200	15.445364	15.060963	14.195241	0.94251883	0.9751122	10.614922	3.409091	
200	14.851538	13.99176	13.203391	0.9436547	0.9421086	10.467596	9.090909	
200	118.53195	121.604225	115.71521	0.95157224	1.0259193	9.967039	1.1363636	
200	21.814226	20.196081	17.959255	0.88924456	0.9258216	9.075924	10.227273	
200	12.042705	8.719461	7.7219496	0.8855994	0.7240451	9.100659	14.772727	
200	4.6777754	1.7665931	0.7952574	0.45016444	0.37765667	5.5413904	18.055555	
200	3.1008031	0.8980434	0.23595838	0.26274717	0.28961638	2.8416076	19.047619	
200	41.944855	18.346281	16.081238	0.8765394	0.4373905	9.017889	17.045454	
200	23.57698	21.926258	20.726433	0.94527906	0.9299858	9.852865	12.5	
200	10.207396	9.531608	9.044865	0.9489337	0.9337943	9.719501	12.5	
200	21.121136	22.24909	20.272371	0.9111551	1.0534041	7.0900745	4.4117646	
200	18.444864	18.55518	17.714401	0.9546876	1.0059808	10.66046	5.681818	
200	16.953722	16.778845	16.129652	0.96130884	0.98968506	9.955839	10.227273	
200	16.657272	16.492792	15.829275	0.95976925	0.99012566	9.425851	3.409091	
200	103.895325	114.964645	105.19331	0.9150058	1.1065431	4.345941	8.333333	
200	1.2451385	0.3449737	0.09152874	0.26532093	0.2770565	1.9552326	20.833334	
200	12.272281	11.171398	10.297316	0.9217571	0.91029525	9.393726	8.333333	
200	7.175018	6.1868277	5.6125665	0.9071801	0.86227345	9.818112	11.904762	
200	14.495144	14.195286	12.93077	0.91092	0.9793132	10.432145	9.090909	
200	79.71716	81.16403	77.24135	0.95166963	1.0181501	9.881402	2.2727273	
200	86.04104	87.95431	81.73027	0.9292356	1.0222367	9.762076	5.681818	
200	98.538376	101.33194	95.01415	0.9376526	1.02835	9.626987	5.681818	
200	19.730665	18.421183	17.32591	0.9405427	0.9336322	9.515243	7.9545455	
200	96.432495	99.35612	93.645645	0.94252527	1.0303178	10.146306	0	
200	16.50891	8.462137	7.410617	0.8757382	0.51258004	9.484103	15.909091	
200	1.6142721	0.47369394	0.1486953	0.31390586	0.2934412	3.2173872	23.68421	
200	86.42461	87.23607	82.48033	0.9454843	1.0093893	9.915552	1.1363636	
200	16.39739	15.76214	14.920944	0.9466319	0.96125907	10.043768	7.9545455	
200	32.6848	32.316006	30.194386	0.93434775	0.9887166	10.101839	11.363636	
200	7.059007	3.5477965	2.394223	0.6748479	0.50259143	4.1087227	7.142857	
200	11.938468	5.9494457	1.7412469	0.29267383	0.49834248	2.4825807	13.636364	
200	94.736	95.95725	90.307304	0.94112015	1.012891	10.080849	6.818182	
200	19.646421	19.725143	18.52872	0.9393453	1.004007	10.305465	3.409091	
200	12.376465	11.288809	10.595033	0.938543	0.91211903	9.961874	11.363636	
200	87.3441	81.25327	76.57182	0.9423845	0.9302663	9.945528	5.681818	
200	93.28774	94.09548	89.63163	0.9525604	1.0086585	9.943324	1.1363636	
200	36.919235	38.1231	36.76017	0.96424925	1.032608	8.534186	7.9545455	
200	14.309542	14.087299	13.34394	0.94723195	0.9844689	9.942524	9.090909	
200	21.650831	21.644258	20.52334	0.9482118	0.99969643	10.046534	6.818182	
200	13.749607	12.331121	11.35528	0.9208635	0.8968345	10.21536	14.772727	
200	85.09924	74.86936	70.701256	0.94432825	0.8797888	9.755621	13.636364	
200	11.721656	5.973789	3.5517256	0.59455156	0.509637	7.218404	17.045454	
200	0.42542794	0.0699717	0.035351064	0.5052194	0.16447368	6.8161964	30	
200	100.06602	99.44323	94.277466	0.9480531	0.99377626	9.893083	11.363636	
200	13.663776	8.032119	7.2172713	0.8985514	0.5878403	8.85474	19.318182	
200	26.911243	28.836	27.302456	0.9468184	1.0715224	10.526279	6.818182	
200	89.31903	85.08343	79.52596	0.93468213	0.95257896	9.895851	3.409091	
200	98.17395	104.90017	99.2533	0.94616914	1.0685133	8.832074	8.75	
200	18.27357	14.398374	13.115298	0.9108875	0.7879344	9.304167	9.090909	
200	97.75783	97.098335	92.10386	0.9485627	0.9932538	9.86611	10.227273	
200	102.82599	105.03519	99.55673	0.94784176	1.0214849	9.97631	6.818182	
200	6.7004466	3.6416562	1.84617	0.5069589	0.5434945	4.98599	13.636364	
200	8.2750435	7.0915117	6.265065	0.88345975	0.8569758	9.193904	9.090909	
200	90.26165	88.33426	83.24014	0.9423314	0.97864664	9.960086	7.9545455	
200	20.309174	19.785126	18.758394	0.9481059	0.97419655	9.398652	3.409091	
200	7.92266	7.0638742	6.2524357	0.8851284	0.8916039	7.872801	13.636364	
200	10.905567	9.587717	8.977509	0.93635523	0.879158	9.841635	14.772727	
200	114.06958	117.41955	111.99287	0.9537838	1.0293677	10.00114	1.1363636	
200	8.366477	6.7466946	5.686374	0.8428385	0.80639607	9.501645	11.25	
200	79.830696	87.21997	79.12002	0.9071319	1.0925617	4.972187	7.6923075	
200	71.50942	38.050125	34.135353	0.8971154	0.5320994	9.602899	12.5	
200	91.77803	94.22012	87.17746	0.92525315	1.0266087	9.874048	4.5454545	
200	97.79291	99.01828	93.60232	0.94530344	1.0125303	9.823959	9.090909	
200	15.166082	12.197681	11.051048	0.9059958	0.8042737	10.449529	13.636364	
200	25.479303	25.933828	24.637642	0.9500194	1.017839	10.280883	5.681818	
200	92.0593	93.094894	88.47926	0.95042014	1.0112491	9.878627	3.409091	
200	22.785875	19.484953	17.978315	0.92267686	0.855133	9.946751	14.772727	
200	10.543084	10.145919	9.444606	0.9308773	0.96232927	8.572498	12.5	
200	14.973689	13.624111	12.768929	0.9372302	0.9098701	9.148117	7.9545455	
200	11.255587	9.154912	8.541374	0.9329826	0.81336606	10.8192	13.636364	
200	68.185936	70.06676	66.60971	0.9506606	1.0275837	10.26426	5.681818	
200	1.5841463	0.3766879	0.112534575	0.2987475	0.23778607	2.705624	22.058823	
200	14.862026	13.602718	12.237958	0.89967	0.91526675	8.543303	12.5	
200	13.452635	12.934332	12.136055	0.9382823	0.96147203	10.501872	13.636364	
200	102.31589	100.913445	93.86894	0.9301926	0.986293	9.964286	11.363636	
200	17.052263	15.505742	14.001205	0.90296906	0.90930694	11.128806	10.227273	
200	13.04148	11.622867	10.743796	0.9243672	0.891223	8.029917	12.5	
200	2.1702724	0.8373827	0.58058786	0.6933364	0.3858422	10.403874	17.105263	
200	26.873894	27.187492	25.983898	0.95572984	1.0116693	10.01048	13.636364	
200	28.02959	28.906248	27.390491	0.947563	1.0312761	10.112327	2.2727273	
200	16.206703	11.66597	10.96119	0.9395867	0.7198238	10.406901	17.045454	
200	97.4925	98.27688	93.57736	0.95218086	1.0080456	9.882491	10.227273	
200	14.302307	7.52748	4.714744	0.62633765	0.5263123	9.263606	17.045454	
200	0.87017	0.24851897	0.07560109	0.30420652	0.2855982	2.5197544	22.916666	
200	95.928795	100.25753	95.563736	0.9531826	1.0451245	9.938152	0	
200	11.705834	11.423582	10.630032	0.930534	0.9758879	9.232895	10.227273	
200	11.825587	12.25737	11.713297	0.95561254	1.0365125	9.736489	6.818182	
200	8.495149	8.967257	8.077857	0.90081704	1.0555738	5.921422	5.357143	
200	9.780294	8.7866745	8.186841	0.93173367	0.8984059	9.058064	11.363636	
200	19.235268	18.731066	17.747097	0.94746864	0.9737876	9.869796	5.681818	
200	99.71008	106.010544	99.66983	0.9401879	1.0631877	6.650025	3.125	
200	17.003752	16.323545	15.517663	0.95063066	0.9599967	9.57229	10.227273	
200	18.413275	17.474012	16.51247	0.94497305	0.94899	4.9302483	8.928572	
200	69.04425	72.37935	69.45192	0.95955443	1.0483037	9.955762	10.227273	
200	14.07385	13.112697	12.345452	0.9414884	0.9317065	10.008233	15.909091	
200	2.637763	1.395035	0.8743061	0.626727	0.52887046	7.0226583	20.833334	
200	18.821625	9.040925	3.9791615	0.4401277	0.48034775	4.0590687	17.045454	
200	109.92607	114.45126	109.03416	0.95266885	1.0411658	10.042416	1.1363636	
200	42.70596	43.360363	41.478577	0.9566012	1.0153235	7.7638707	6.5789475	
200	97.88833	105.64892	97.811264	0.92581415	1.07928	5.9830422	5	
200	90.486755	89.052246	82.45246	0.9258886	0.9841468	9.786141	9.090909	
200	86.48751	89.81533	85.36584	0.9504596	1.0384774	9.453585	0	
200	17.457113	17.649223	16.913273	0.9583013	1.0110047	9.914078	7.9545455	
200	104.71236	106.07604	100.92912	0.951479	1.0130231	9.957378	5.681818	
200	6.924601	6.3372393	4.396411	0.69374233	0.91517746	9.613176	13.095238	
200	22.863445	21.603643	20.012032	0.92632675	0.94489884	9.606985	12.5	
200	84.09143	85.59272	81.54375	0.9526949	1.0178531	9.941263	6.818182	
200	9.993366	4.3662615	3.4707353	0.7948986	0.43691596	6.938852	18.181818	
200	15.840065	14.305561	13.504012	0.94396937	0.90312517	9.60059	13.636364	
200	8.447542	6.697519	6.425535	0.9593904	0.79283637	9.411116	10.714286	
200	103.88955	104.45758	98.93826	0.94716203	1.0054677	10.01702	3.409091	
200	16.737413	16.15782	14.405564	0.8915537	0.9653713	9.685681	10.227273	
200	30.59335	29.836792	26.012964	0.8718419	0.97527057	11.100913	13.636364	
200	23.554655	23.572239	21.339579	0.90528435	1.0007465	9.31384	7.9545455	
200	4.636917	1.002142	0.12581226	0.12554334	0.21612246	1.0850692	18.181818	
200	95.82295	105.367065	98.310165	0.93302554	1.0996016	6.019319	1.6666666	
200	28.603836	29.919468	27.35763	0.91437554	1.045995	9.950206	4.5454545	
200	102.69432	105.726395	100.86324	0.9540025	1.0295253	10.0030985	4.5454545	
200	94.10986	94.40664	89.085075	0.9436315	1.0031534	9.904903	3.409091	
200	6.0546103	5.8906846	5.3264947	0.9042234	0.9729255	10.812086	15.789474	
200	6.116964	2.8689206	2.4042118	0.8380196	0.46901056	6.449514	14.772727	
200	18.362766	16.982494	15.878342	0.93498284	0.9248331	9.738703	12.5	
200	12.034515	11.458019	10.681878	0.9322622	0.9520964	10.285469	6.818182	
200	4.180869	3.725024	3.5092456	0.9420733	0.8909688	8.043105	13.235294	
200	14.419566	11.672336	10.645437	0.9120229	0.809479	8.070345	11.842105	
200	7.11046	7.22165	6.7267604	0.93147135	1.0156375	10.069573	11.904762	
200	98.57295	101.97929	97.06276	0.9517889	1.0345565	9.928083	1.1363636	
200	95.42694	98.54033	93.68475	0.950725	1.0326258	10.087379	12.5	
200	78.73522	81.351364	77.24909	0.9495734	1.033227	9.795252	1.1363636	
200	99.56887	103.244026	98.719154	0.956173	1.0369108	9.840656	5.681818	
200	14.735599	13.674417	11.743163	0.8587688	0.92798513	9.812216	6.818182	
200	5.948516	3.0632682	1.9228659	0.62771714	0.51496345	9.117827	17.045454	
200	3.6293452	2.1092389	1.736305	0.8231903	0.5811624	5.7652574	13.157895	
200	20.499075	19.333717	18.22375	0.942589	0.94315064	9.971379	11.363636	
200	110.910934	111.668976	106.2628	0.9515875	1.0068347	9.856898	3.409091	
200	74.05079	85.403824	82.042366	0.96064043	1.1533141	9.838684	2.2727273	
200	6.739745	4.26024	3.704302	0.86950547	0.632107	9.836461	17.857143	
200	88.71732	90.25547	85.99451	0.95279	1.0173376	9.9262495	1.1363636	
200	9.646477	8.254715	7.534153	0.91270906	0.8557234	9.868944	12.5	
200	25.292568	25.279676	24.035755	0.9507936	0.9994903	9.875649	6.818182	
200	10.971795	10.311062	9.766287	0.94716597	0.9397789	9.89621	11.363636	
200	12.9123745	8.266502	7.507213	0.9081486	0.6402001	9.511433	15.909091	
200	94.523575	94.971855	89.55963	0.94301236	1.0047425	9.919181	5.681818	
200	6.2976074	5.1053214	4.0475736	0.7928146	0.8106764	8.917877	11.363636	
200	4.677271	2.759506	1.2833763	0.46507466	0.58998203	3.6496193	17.045454	
200	56.303177	54.274487	49.223167	0.90693015	0.9639684	12.953049	4.5454545	
200	17.049677	16.500875	15.425696	0.9348411	0.96781164	9.991728	14.772727	
200	21.30468	22.792599	20.27048	0.8893448	1.06984	4.197533	6.25	
200	104.46434	107.53624	102.20772	0.95044905	1.0294062	9.7906	1.1363636	
200	97.27469	99.06098	94.0188	0.9491002	1.0183634	9.779967	3.409091	
200	19.701626	19.478	18.384428	0.943856	0.98864937	10.166304	6.818182	
200	22.984005	22.818043	21.78593	0.9547677	0.9927792	9.270097	6.818182	
200	10.607939	7.840806	5.286266	0.6741993	0.73914516	9.94049	10.227273	
200	96.44195	99.6535	95.02449	0.9535489	1.0333004	9.928568	6.818182	
200	98.21662	108.47009	98.54591	0.9085077	1.1043965	4.406502	0	
200	89.13753	91.39336	84.87162	0.928641	1.0253074	9.7959385	7.9545455	
200	25.214638	24.635859	22.473768	0.9122381	0.97704583	8.83963	4.5454545	
200	10.20339	9.885865	9.251147	0.93579537	0.9688805	9.7614765	6.818182	
200	102.42774	104.84077	99.771416	0.95164716	1.0235583	9.849667	5.681818	
200	12.446302	11.749134	10.885848	0.92652345	0.94398594	10.628353	13.636364	
200	1.9892368	0.96485645	0.65278727	0.6765641	0.4850385	8.032156	21.666666	
200	87.75967	89.34132	84.879196	0.95005536	1.0180225	9.80188	1.1363636	
200	97.37572	108.154755	99.46679	0.919671	1.1106954	5.0051837	0	
200	11.304322	10.989266	10.614407	0.96588856	0.97212964	9.764098	7.9545455	
200	9.682776	8.298056	7.471124	0.90034634	0.85699135	10.078663	7.9545455	
200	2.52807	0.8035919	0.2132932	0.26542476	0.31786776	2.1569662	13.636364	
200	20.363825	18.709969	17.205814	0.91960686	0.91878456	11.252444	6.818182	
200	34.98055	30.151821	28.455166	0.9437296	0.86195964	9.660388	3.409091	
200	18.337114	18.80333	17.738792	0.9433858	1.0254246	9.879544	4.5454545	
200	96.945724	98.85627	93.017166	0.94093347	1.0197073	9.946292	3.409091	
200	89.492546	95.88096	89.97752	0.93842953	1.0713848	9.764808	4.7619047	
200	112.82313	129.89217	118.80571	0.9146488	1.1512903	4.4070253	2.0833333	
200	7.730363	5.645455	5.0781217	0.89950615	0.73029625	10.242846	14.772727	
200	16.082006	14.612397	13.339296	0.9128753	0.90861785	7.5839863	12.5	
200	102.30739	104.18117	97.370094	0.93462276	1.0183152	9.221934	1.1904762	
200	58.871582	54.91505	45.70918	0.83236164	0.93279386	11.657281	11.904762	
200	4.283826	1.6694255	0.98095876	0.58760256	0.38970435	6.0661497	18.421053	
200	111.99393	115.719345	104.888115	0.90640086	1.0332645	7.4988565	16.666666	
200	29.393436	29.541025	26.942358	0.91203195	1.0050212	8.661152	5	
200	23.961634	23.958897	22.04721	0.9202097	0.9998858	8.735585	16.25	
200	106.787575	105.75808	97.17515	0.91884375	0.9903594	8.5853	1.25	
200	7.108595	5.4757524	4.1621966	0.7601141	0.77030027	8.491005	11.842105	
200	92.586754	92.794685	83.57206	0.90061253	1.0022458	7.3846865	0	
200	11.108343	6.505128	4.93607	0.75879675	0.5856074	7.374641	15.789474	
200	95.26365	90.5827	81.36208	0.8982077	0.9508632	7.1151	1.3888888	
200	14.643568	10.221154	8.7558365	0.8566388	0.69799614	5.6517177	15.277778	
200	104.73522	101.529686	92.04135	0.9065462	0.9693939	7.199008	1.3888888	
200	11.332174	8.166097	6.6560826	0.81508744	0.72061163	5.5602255	9.722222	
200	28.323996	27.003567	24.610207	0.9113688	0.95338124	6.650512	0	
200	96.11064	86.39739	77.560715	0.8977205	0.89893687	6.5678415	8.823529	
200	90.25707	83.552536	75.84946	0.9078056	0.9257173	6.2158265	7.8125	
200	88.50094	76.87645	70.17196	0.9127887	0.8686513	5.7447605	1.6666666	
200	94.16199	76.25005	68.92369	0.9039166	0.8097753	5.614409	3.3333333	
200	9.222535	6.9245214	5.8821964	0.84947336	0.75082624	5.358494	12.5	
200	99.45573	90.87167	82.43267	0.9071328	0.9136897	5.265493	1.7857143	
200	12.753942	8.447343	7.6082873	0.90067226	0.66233194	5.2725787	14.285714	
200	84.394394	57.282276	50.12257	0.8750101	0.67874503	5.097612	17.857143	
200	13.718126	9.667485	8.693082	0.8992082	0.7047234	3.566127	9.615385	
200	25.505733	22.087843	18.773071	0.8499278	0.86599517	4.3975616	11.538462	
200	102.131516	92.01434	82.07131	0.8919404	0.90093976	4.6678476	3.8461537	
200	8.112682	3.7193239	2.8095999	0.7554061	0.45845795	3.9511633	12.5	
200	83.00658	79.29762	70.91946	0.8943453	0.95531726	4.6702027	1.9230769	
200	14.434514	11.741326	10.312445	0.8783032	0.81342024	4.091427	14.583333	
200	77.61539	73.82603	64.09377	0.8681731	0.95117766	4.006117	10.416667	
200	82.68403	63.22739	54.16102	0.8566069	0.7646869	4.0042663	14.583333	
200	10.24741	4.7729206	3.359757	0.7039206	0.4657685	3.4300048	12.5	
200	84.44825	80.64147	69.72733	0.8646585	0.9549217	4.0779614	6.25	
200	88.40551	85.456825	74.47627	0.87150764	0.96664596	4.1045527	2.0833333	
250	133.05362	129.18137	121.12444	0.9376309	0.970897	9.086514	7.9545455	
250	107.24956	106.98425	95.04046	0.88835937	0.9975263	4.567592	3.8461537	
250	122.59298	121.487434	113.5739	0.9348613	0.990982	9.179378	1.1363636	
250	95.61752	93.40911	86.100266	0.9217544	0.97690374	8.718995	1.1904762	
250	113.210915	112.26411	104.52341	0.9310492	0.99163675	8.7706585	1.1363636	
250	95.292915	93.37127	84.73217	0.90747577	0.9798343	6.23267	1.5625	
250	131.07526	130.23035	119.00173	0.9137788	0.993554	6.179622	3.125	
250	129.8835	126.68429	114.29744	0.90222275	0.9753686	5.6108303	8.333333	
250	117.85032	112.50225	102.25412	0.9089073	0.9546198	9.226593	2.2727273	
250	128.72882	127.11209	119.40692	0.9393829	0.98744076	9.3430805	2.2727273	
250	110.41935	108.89571	101.136	0.9287418	0.98620135	9.020312	7.9545455	
250	108.91127	102.04935	94.62037	0.9272021	0.93699527	9.261213	14.772727	
250	116.35663	114.640724	108.00456	0.9421134	0.98525304	8.846011	9.090909	
250	109.971054	107.06604	98.165886	0.91687226	0.9735838	9.113102	2.2727273	
250	112.744064	114.00873	107.53836	0.9432467	1.0112171	9.160278	1.1363636	
250	132.06825	130.2294	113.07186	0.86825144	0.9860765	4.6534886	3.8461537	
250	103.53541	101.939354	95.451965	0.9363603	0.98458445	9.019249	1.1363636	
250	112.40223	111.58602	96.82184	0.8676878	0.99273854	4.0568686	2.0833333	
250	126.13735	125.283104	113.27575	0.90415823	0.9932276	5.1459312	0	
250	112.43766	110.75168	98.969604	0.89361715	0.98500526	7.421369	6.5789475	
250	117.39393	113.45235	105.00477	0.9255407	0.9664243	9.348094	3.409091	
250	111.15745	106.86449	98.405174	0.92084074	0.96137947	9.197047	2.2727273	
250	127.52152	128.98508	121.591934	0.9426822	1.011477	9.193707	1.1363636	
250	126.33914	123.62719	116.09186	0.93904793	0.97853434	9.1717615	1.1363636	
250	137.12259	137.74501	126.12462	0.9156384	1.0045391	6.2011037	1.5625	
250	115.681816	111.43551	104.18846	0.93496644	0.9632932	9.191798	1.1363636	
250	103.09329	98.72441	90.5991	0.9176971	0.95762205	8.781432	5.681818	
250	131.57341	133.09337	124.79818	0.9376739	1.0115522	9.295144	5.681818	
250	111.786354	108.69072	99.32692	0.9138491	0.9723076	8.848525	3.409091	
250	95.93886	91.22245	85.50468	0.9373206	0.95083946	8.70478	1.1363636	
250	119.15698	124.5658	109.85765	0.8819246	1.0453924	4.0292892	6.25	
250	35.221992	32.208595	30.025011	0.9322049	0.9144456	9.8223915	14.772727	
250	121.797585	122.49943	112.75321	0.9204387	1.0057623	8.934123	4.5454545	
250	128.11905	126.19126	118.025444	0.93529016	0.9849532	9.221814	1.1363636	
250	134.00186	132.49538	124.153946	0.9370436	0.9887578	9.076455	0	
250	120.14363	115.29367	105.204956	0.9124955	0.959632	9.125834	0	
250	113.42695	111.19555	100.359146	0.90254647	0.98032737	8.78616	6.818182	
250	124.16934	120.25372	112.69618	0.9371534	0.9684655	9.106555	0	
250	128.44133	128.01552	120.667816	0.942603	0.99668485	9.225488	0	
250	99.637024	97.44721	88.87707	0.9120534	0.9780221	6.075083	1.5625	
250	20.393295	17.334677	15.887794	0.91653246	0.8500184	9.927591	12.5	
250	117.98157	117.62555	108.13676	0.9193305	0.99698246	7.1579285	1.3888888	
250	132.21527	130.34695	121.91333	0.9352986	0.9858691	9.218141	1.1363636	
250	119.071915	119.899185	106.376884	0.88721937	1.0069476	4.6901107	1.9230769	
250	110.92002	109.15919	102.4037	0.9381135	0.9841252	9.208008	2.2727273	
250	114.881836	111.820076	104.65055	0.9358834	0.9733486	9.064086	3.409091	
250	117.40792	99.9883	70.779396	0.70787674	0.85163164	6.9565125	3.409091	
250	105.63881	104.11835	98.05752	0.94178903	0.985607	9.215004	1.1363636	
250	115.909096	114.356415	103.78523	0.9075593	0.98660433	9.044233	3.409091	
250	20.204163	18.59422	16.875069	0.90754384	0.9203162	6.327808	12.5	
